question,gold,qtype,topk_aic,topk_f1,topk_em,topk_tokens,mmr_aic,mmr_f1,mmr_em,mmr_tokens,focused_aic,focused_f1,focused_em,focused_tokens,answer_survival_aic,answer_survival_f1,answer_survival_em,answer_survival_tokens
Who is the maternal grandmother of Flavia Julia Constantia?,Eutropia,inference,0,0.0,0.0,253,1,0.0,0.0,247,0,0.0,0.0,253,0,0.0,0.0,256
Who is the paternal grandmother of Princess Feodora Of Hohenlohe-Langenburg?,Countess Amalie Henriette of Solms-Baruth,inference,0,0.04347826086956522,0.0,256,1,0.0625,0.0,253,0,0.04347826086956522,0.0,256,1,0.04347826086956522,0.0,255
"Which film has the director who died earlier, Slums Of Berlin or Phantom India?",Slums Of Berlin,bridge_comparison,1,0.0,0.0,250,1,0.0,0.0,256,1,0.0,0.0,250,1,0.0,0.0,234
"Which film has the director who was born earlier, Toto In Paris or The Railroad Man?",Toto In Paris,bridge_comparison,1,0.16,0.0,253,1,0.07407407407407407,0.0,249,1,0.16,0.0,253,1,0.16,0.0,247
Do both films King Uncle and Kanyaka (Film) have the directors from the same country?,yes,bridge_comparison,0,0.0,0.0,256,0,0.0,0.0,254,0,0.0,0.0,256,0,0.0,0.0,248
Where was the place of death of Anne Devereux's husband?,Banbury,compositional,0,0.0,0.0,247,0,0.0,0.0,254,0,0.0,0.0,247,0,0.0,0.0,243
"Who is Augustus Berkeley, 4Th Earl Of Berkeley's maternal grandmother?",Anne Brudenell,inference,0,0.0,0.0,250,0,0.0,0.0,253,0,0.0,0.0,250,0,0.0,0.0,250
Who is the paternal grandfather of Chiang Hsiao-Wu?,Chiang Kai-shek,inference,0,0.0,0.0,251,0,0.037037037037037035,0.0,248,0,0.0,0.0,251,0,0.0,0.0,252
"Which museum was founded first, Casoria Contemporary Art Museum or Leverian Collection?",Leverian Collection,comparison,1,0.0,0.0,254,1,0.0,0.0,254,1,0.0,0.0,254,1,0.0,0.0,254
"Which film has the director died later, The Big Cube or Rangila Ratan?",Rangila Ratan,bridge_comparison,1,0.0,0.0,251,1,0.3076923076923077,0.0,253,1,0.0,0.0,251,1,0.0,0.0,241
"Which film has the director who was born later, I'Ll Take Sweden or His Majesty, The American?",I'Ll Take Sweden,bridge_comparison,1,0.0,0.0,254,1,0.25,0.0,249,1,0.0,0.0,254,1,0.0,0.0,246
"Which film has the director who is older, A Medal For Benny or King Of Chinatown?",A Medal For Benny,bridge_comparison,1,0.42857142857142855,0.0,253,1,0.0,0.0,255,1,0.42857142857142855,0.0,253,1,0.0,0.0,256
What nationality is Julia Parker (Astrologer)'s husband?,British,compositional,1,0.0,0.0,255,0,0.0,0.0,256,1,0.0,0.0,255,1,0.0,0.0,248
"Are the directors of films Who Are You, Polly Maggoo? and Mother Night (Film) both from the same country?",yes,bridge_comparison,0,0.0,0.0,248,0,0.0,0.0,246,0,0.0,0.0,248,0,0.0,0.0,244
"Which film was released more recently, Fine Dead Girls or Venussian Tabutasco?",Venussian Tabutasco,comparison,1,0.0,0.0,255,1,0.0,0.0,253,1,0.0,0.0,255,1,0.0,0.0,243
"Do both films, Humko Deewana Kar Gaye and Dozakh In Search Of Heaven, have the directors who are from the same country?",yes,bridge_comparison,0,0.0,0.0,252,0,0.0,0.0,254,0,0.0,0.0,252,0,0.0,0.0,251
"Who lived longer, Neil Lloyd Macky or Domenico Cosselli?",Neil Lloyd Macky,comparison,1,0.0,0.0,245,1,0.8,0.0,252,1,0.0,0.0,245,1,0.8,0.0,252
"Which film has the director born earlier, Farfallon or Man On The Tracks?",Man On The Tracks,bridge_comparison,1,0.21428571428571425,0.0,249,1,0.21428571428571425,0.0,253,1,0.21428571428571425,0.0,249,1,0.21428571428571425,0.0,249
"Which film has the director who was born earlier, Legend Of The Inca Bridge or Gangs Of New York?",Legend Of The Inca Bridge,bridge_comparison,1,0.05714285714285715,0.0,250,1,0.09523809523809523,0.0,255,1,0.05714285714285715,0.0,250,1,0.05714285714285715,0.0,246
"Which film has the director died later, Romeo, Juliet And Darkness or I Can Explain?","Romeo, Juliet And Darkness",bridge_comparison,1,0.47058823529411764,0.0,252,1,0.47058823529411764,0.0,255,1,0.47058823529411764,0.0,252,1,0.47058823529411764,0.0,253
What is the place of birth of the director of film Alien From L.A.?,Hawaii,compositional,0,0.0,0.0,253,0,0.0,0.0,252,0,0.0,0.0,253,0,0.0,0.0,254
"Which film has the director who was born first, The Gigolos or More About The Children Of Noisy Village?",More About The Children Of Noisy Village,bridge_comparison,1,0.0,0.0,256,0,0.0,0.0,251,1,0.0,0.0,246,1,0.0,0.0,246
Where was the director of film The Planet (Film) born?,Bollnäs,compositional,1,0.0,0.0,249,1,0.0,0.0,248,1,0.0,0.0,249,1,0.0,0.0,244
Are both Caracu River and South Fork Rogue River located in the same country?,no,comparison,1,0.0,0.0,241,1,0.0,0.0,250,1,0.0,0.0,241,1,0.0,0.0,241
Are Guancangping Railway Station and Yangquan North Railway Station both located in the same country?,yes,comparison,0,0.0,0.0,187,0,0.0,0.0,187,0,0.0,0.0,187,0,0.0,0.0,187
When was the director of film I Want Someone To Eat Cheese With born?,"June 5, 1962",compositional,1,0.0,0.0,252,1,0.0,0.0,244,1,0.0,0.0,252,1,0.0,0.0,244
"Which album was released earlier, American Tunes or I'M In Love Again?",I'M In Love Again,comparison,1,0.38095238095238093,0.0,248,1,0.38095238095238093,0.0,253,1,0.38095238095238093,0.0,248,1,0.38095238095238093,0.0,236
Where was the mother of Maria Of Jülich-Berg born?,Ansbach,compositional,0,0.0,0.0,255,0,0.0,0.0,254,0,0.0,0.0,255,0,0.0,0.0,254
Where did Baha Al-Dawla's father die?,Baghdad,compositional,1,0.0,0.0,248,1,0.0,0.0,255,1,0.0,0.0,248,1,0.0,0.0,249
Who is the spouse of the director of film Fire-Eater (Film)?,Pirkko Saisio,compositional,1,0.0,0.0,246,1,0.0,0.0,254,1,0.0,0.0,246,1,0.0,0.0,246
"Which film was released more recently, Paul Temple'S Triumph or The Quick And The Undead?",The Quick And The Undead,comparison,1,0.0,0.0,251,1,0.0,0.0,250,1,0.0,0.0,251,1,0.0,0.0,248
Do both films The Dust Of Naples and Col Cuore In Gola have the directors that share the same nationality?,yes,bridge_comparison,0,0.0,0.0,254,0,0.0,0.0,253,0,0.0,0.0,254,0,0.0,0.0,254
"Which film came out earlier, La Marca De Satanás or Sofia'S Last Ambulance?",La Marca De Satanás,comparison,1,1.0,1.0,250,1,1.0,1.0,246,1,1.0,1.0,250,1,1.0,1.0,248
"Which film has the director born earlier, High Society Blues or Counterblast?",Counterblast,bridge_comparison,1,0.0,0.0,251,1,0.0,0.0,254,1,0.0,0.0,251,1,0.0,0.0,232
"Where was the place of death of the composer of song Hail, Hail, The Gang'S All Here?",London,compositional,0,0.0,0.0,252,0,0.0,0.0,256,0,0.0,0.0,252,0,0.0,0.0,252
Are Justine Lupe and Mark Kistler both from the same country?,yes,comparison,0,0.0,0.0,256,0,0.0,0.0,254,0,0.0,0.0,256,0,0.0,0.0,243
Who is the spouse of the director of film Confidentially Connie?,Ona Munson,compositional,0,0.0,0.0,251,0,0.0,0.0,256,0,0.0,0.0,251,0,0.0,0.0,237
Which award the performer of song Constantemente Mía got?,Sanremo Music Festival,compositional,1,0.0,0.0,254,0,0.0,0.0,255,1,0.0,0.0,254,1,0.0,0.0,247
"Which film has the director who died later, The Devil And Miss Jones or The Man In The Funny Suit?",The Man In The Funny Suit,bridge_comparison,1,0.18181818181818182,0.0,256,1,0.18181818181818182,0.0,253,1,0.18181818181818182,0.0,255,1,0.18181818181818182,0.0,255
What nationality is the performer of song Gone Fishin' (Song)?,America,compositional,0,0.0,0.0,254,0,0.0,0.0,256,0,0.0,0.0,254,0,0.0,0.0,255
Who is the spouse of the director of film The Thin Line (1980 Film)?,Moshé Mizrahi,compositional,0,0.0,0.0,253,0,0.0,0.0,241,0,0.0,0.0,253,0,0.0,0.0,255
"Who lived longer, Octavius Hammond or Curumsey Damjee?",Curumsey Damjee,comparison,1,0.2222222222222222,0.0,249,1,0.2222222222222222,0.0,251,1,0.2222222222222222,0.0,249,1,0.2222222222222222,0.0,246
Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,yes,bridge_comparison,0,0.0,0.0,256,0,0.0,0.0,254,0,0.0,0.0,256,0,0.0,0.0,244
"Who was born later, Park So-Jin or Joseph M. Pettit?",Park So-Jin,comparison,1,0.0,0.0,248,1,0.0,0.0,256,1,0.0,0.0,248,1,0.0,0.0,250
"Which film was released first, Taxi! or What'S Your Hurry??",What'S Your Hurry?,comparison,1,0.0,0.0,245,1,0.0,0.0,244,1,0.0,0.0,245,1,0.0,0.0,248
"Who was born later, Narayana Kasturi or Sigismund Toduță?",Sigismund Toduță,comparison,1,0.0,0.0,256,1,0.0,0.0,250,1,0.0,0.0,256,1,0.0,0.0,254
"Which school was founded first, Colegio Israelita De México or Waldorf University?",Waldorf University,comparison,1,0.0,0.0,254,1,0.0,0.0,256,1,0.0,0.0,254,1,0.0,0.0,252
Where does the director of film The Witnesses work at?,Cahiers du cinéma,compositional,1,0.0,0.0,255,1,0.0,0.0,255,1,0.0,0.0,255,0,0.0,0.0,252
Who is Myat Phaya's maternal grandmother?,Hsinbyumashin,inference,0,0.0,0.0,255,0,0.0,0.0,251,0,0.0,0.0,255,0,0.0,0.0,256
Who is Badi-Al Zaman Mirza Safavi's mother-in-law?,Sultan-Agha Khanum,inference,0,0.0,0.0,256,0,0.0,0.0,254,0,0.0,0.0,256,0,0.0,0.0,247
"Which film was released more recently, Secret Of St. Job Forest or Kenny Begins?",Kenny Begins,comparison,1,0.0,0.0,251,1,0.0,0.0,253,1,0.0,0.0,251,1,0.0,0.0,253
"Who is Eleanor Of Aragon, Countess Of Toulouse's paternal grandfather?",Ramon Berenguer IV,inference,1,0.0,0.0,240,1,0.0,0.0,248,1,0.0,0.0,240,1,0.0,0.0,243
"Do the movies Before The Streets and Buchanan Rides Alone, originate from the same country?",no,comparison,1,0.0,0.0,256,1,0.0,0.0,250,1,0.0,0.0,256,1,0.0,0.0,256
Where was the place of death of the director of film Curse Of The Crimson Altar?,"Durban, South Africa",compositional,0,0.0,0.0,256,0,0.0,0.0,248,0,0.0,0.0,256,0,0.0,0.0,253
"Which film was released more recently, The Singing Fool or La Ragazzola?",La Ragazzola,comparison,1,0.33333333333333337,0.0,250,1,0.33333333333333337,0.0,242,1,0.33333333333333337,0.0,250,1,0.0,0.0,254
"Which film has the director who died earlier, Naa Mechida Huduga or The Countess Died Of Laughter?",The Countess Died Of Laughter,bridge_comparison,1,0.0,0.0,251,1,0.0,0.0,253,1,0.0,0.0,251,1,0.0,0.0,256
Who is the paternal grandfather of Margaret Drummond (Mistress)?,Sir Malcolm Drummond of Cargill,inference,1,0.0888888888888889,0.0,252,1,0.14814814814814814,0.0,246,1,0.0888888888888889,0.0,252,0,0.14814814814814814,0.0,256
"Who is the paternal grandmother of Edward Despenser, 1St Baron Despenser?",Eleanor de Clare,inference,1,0.0,0.0,254,1,0.0,0.0,256,1,0.0,0.0,256,1,0.0,0.0,246
"Which film has the director who was born first, Angel And The Badman or Happy Days In Aranjuez?",Happy Days In Aranjuez,bridge_comparison,1,0.0,0.0,254,1,0.3076923076923077,0.0,246,1,0.0,0.0,255,1,0.0,0.0,255
Where was the place of burial of Marie-Louise Loubet's husband?,Montélimar,compositional,0,0.0,0.0,256,0,0.0,0.0,247,0,0.0,0.0,256,0,0.0,0.0,255
"Which film whose director is younger, The Last Face or The Jackhammer Massacre?",The Last Face,bridge_comparison,1,0.0,0.0,250,1,0.0,0.0,249,1,0.0,0.0,250,1,0.0,0.0,247
"Which film whose director was born first, Maker Of Men or Kentucky Kernels?",Maker Of Men,bridge_comparison,1,0.0,0.0,254,0,0.0,0.0,247,1,0.0,0.0,255,1,0.0,0.0,255
Who is the father of the performer of song Don'T Touch My Hair?,Mathew Knowles,compositional,1,0.5,0.0,245,1,0.0,0.0,254,1,0.5,0.0,245,0,0.0,0.0,256
Where did the director of film Desolation Angels (1995 Film) graduate from?,State University of New York at Purchase,compositional,1,0.0,0.0,255,1,0.0,0.0,251,1,0.0,0.0,255,1,0.0,0.0,252
What is the place of birth of the director of film I'M Not Mata Hari?,Madrid,compositional,1,0.0,0.0,255,1,0.0,0.0,252,1,0.0,0.0,255,1,0.0,0.0,255
What is the award that the director of film Napoleon (1995 Film) got?,Emmy Award,compositional,1,0.0,0.0,255,1,0.0,0.0,249,1,0.0,0.0,255,1,0.0,0.0,250
"Which film has the director who was born first, The Girl In 419 or Dunked In The Deep?",The Girl In 419,bridge_comparison,1,0.20689655172413793,0.0,256,1,0.0,0.0,256,1,0.20689655172413793,0.0,256,1,0.20689655172413793,0.0,242
Was Recep Çetin or Kim Ho born first?,Kim Ho,comparison,1,1.0,1.0,255,1,1.0,1.0,251,1,1.0,1.0,255,1,1.0,1.0,248
Who is Robert Vere Buxton's paternal grandfather?,"Sir Edward Buxton, 2nd Baronet",inference,1,0.19999999999999998,0.0,256,0,0.19999999999999998,0.0,251,1,0.19999999999999998,0.0,256,1,0.19999999999999998,0.0,248
Where was the place of burial of Dovid Bornsztain's father?,Sochaczew,compositional,0,0.0,0.0,250,0,0.0,0.0,249,0,0.0,0.0,250,0,0.0,0.0,256
Who was born first out of Ole Jakobsen and Finnbjörn Þorvaldsson?,Finnbjörn Þorvaldsson,comparison,1,0.0,0.0,248,1,0.0,0.0,251,1,0.0,0.0,248,1,0.0,0.0,249
"Who was born later, Brahima Cissé or Väinö Malmivaara?",Brahima Cissé,comparison,1,1.0,1.0,256,1,1.0,1.0,244,1,1.0,1.0,256,1,1.0,1.0,251
Are The Untouchables (Film) and Meeting Venus from the same country?,yes,comparison,0,0.0,0.0,255,0,0.0,0.0,253,0,0.0,0.0,255,0,0.0,0.0,246
Who is the spouse of the director of film The Golden Calf (1930 Film)?,Mary Eaton,compositional,0,0.0,0.0,250,0,0.0,0.0,252,0,0.0,0.0,252,0,0.0,0.0,252
"Who is Princess Adrienne, Duchess Of Blekinge's mother?","Princess Madeleine, Duchess of Hälsingland and Gästrikland",inference,1,0.2941176470588235,0.0,255,0,0.2941176470588235,0.0,251,1,0.2941176470588235,0.0,255,1,0.2941176470588235,0.0,240
"Which film was released more recently, Daredevil'S Time or Paid In Error?",Daredevil'S Time,comparison,1,1.0,1.0,256,1,1.0,1.0,255,1,1.0,1.0,256,1,1.0,1.0,235
Where was the place of death of Teresa D'Entença's husband?,Barcelona,compositional,1,0.0,0.0,251,1,0.0,0.0,254,1,0.0,0.0,251,1,0.0,0.0,251
"Which film whose director is younger, I Was A Student At Heidelberg or Deadly Eyes?",Deadly Eyes,bridge_comparison,1,0.0,0.0,256,1,0.0,0.0,256,1,0.0,0.0,256,1,0.0,0.0,239
Where does the director of film Man At Bath work at?,Cahiers du cinéma,compositional,0,0.0,0.0,253,0,0.0,0.0,248,0,0.0,0.0,253,0,0.0,0.0,250
Where did the director of film The Marihuana Story die?,Madrid,compositional,0,0.0,0.0,250,0,0.0,0.0,256,0,0.0,0.0,250,0,0.0,0.0,235
"Which film came out earlier, Hell And Back Again or Buster & Chauncey'S Silent Night?",Buster & Chauncey'S Silent Night,comparison,1,1.0,1.0,256,1,1.0,1.0,254,1,1.0,1.0,256,1,1.0,1.0,243
Where was the husband of Emily Davenport born?,"Williamstown, Vermont",compositional,1,0.08,0.0,244,1,0.5,0.0,250,1,0.08,0.0,244,1,0.08,0.0,252
What is the place of birth of the director of film Dollar (1938 Film)?,Helsingfors,compositional,0,0.0,0.0,254,0,0.0,0.0,256,0,0.0,0.0,254,0,0.0,0.0,252
"Which film has the director who is older than the other, The Man With The Glass Eye or The Pom Pom Girls? ",The Man With The Glass Eye,bridge_comparison,1,0.23529411764705882,0.0,255,1,0.23529411764705882,0.0,256,1,0.23529411764705882,0.0,255,1,0.23529411764705882,0.0,255
"Which film has the director died earlier, The Nun And The Devil or Aladdin'S Other Lamp?",Aladdin'S Other Lamp,bridge_comparison,1,1.0,1.0,255,1,1.0,1.0,253,1,1.0,1.0,255,1,1.0,1.0,249
Who is Shamsher Bahadur I (Krishna Rao)'s maternal grandfather?,Chhatrasal,inference,0,0.0,0.0,256,0,0.0,0.0,255,0,0.0,0.0,256,0,0.0,0.0,252
"Who died later, Giovanni Dei Conti Di Segni or Sakari Simelius?",Sakari Simelius,comparison,1,0.0,0.0,249,1,0.0,0.0,248,1,0.0,0.0,249,1,0.0,0.0,249
Who is the child of the director of film Anna (1970 Film)?,Johan Donner,compositional,1,0.07692307692307693,0.0,253,0,0.07692307692307693,0.0,252,1,0.07692307692307693,0.0,253,1,0.07692307692307693,0.0,255
Where was the director of film Everybody'S Woman born?,Saarbrücken,compositional,0,0.0,0.0,256,0,0.0,0.0,253,0,0.0,0.0,256,0,0.0,0.0,248
"What is the date of death of George Tryon, 1St Baron Tryon's father?",22 June 1893,compositional,1,0.0,0.0,253,0,0.0,0.0,251,1,0.0,0.0,251,1,0.0,0.0,251
What is the cause of death of performer of song Just Playing (Dreams)?,drive-by shooting,compositional,1,0.0,0.0,255,1,0.0,0.0,253,1,0.0,0.0,255,1,0.0,0.0,244
Where was the place of death of Flavia Domitilla (Saint)'s husband?,Roman,compositional,1,0.0,0.0,255,1,0.0,0.0,253,1,0.0,0.0,250,1,0.0,0.0,250
"Which album came out first, Bare Wires or Dead Vent 7?",Bare Wires,comparison,1,0.0,0.0,246,1,0.0,0.0,246,1,0.0,0.0,246,1,0.0,0.0,246
"Do the movies Beyond The Reach and Mondovino, originate from the same country?",yes,comparison,0,0.0,0.0,249,0,0.0,0.0,254,0,0.0,0.0,249,0,0.0,0.0,231
Why did Edward Despenser (Died 1342)'s father die?,"hanged, drawn and quartered",compositional,0,0.0,0.0,252,1,0.0,0.0,250,0,0.0,0.0,252,0,0.0,0.0,255
Where was the father of Clara Maria Of Pomerania-Barth born?,Wolgast,compositional,1,0.0,0.0,253,1,0.0,0.0,253,1,0.0,0.0,253,1,0.0,0.0,256
Are both Son Of Rambow and From Bedrooms To Billions from the same country?,yes,comparison,0,0.0,0.0,249,0,0.0,0.0,251,0,0.0,0.0,249,0,0.0,0.0,253
Who is the maternal grandfather of Antiochus X Eusebes?,Ptolemy IX Lathyros,inference,0,0.28571428571428575,0.0,251,0,0.0,0.0,255,0,0.28571428571428575,0.0,251,0,0.0,0.0,240
Are Four Eyed Monsters and Joseph And The Amazing Technicolor Dreamcoat (Film) from the same country?,no,comparison,1,0.0,0.0,255,1,0.0,0.0,253,1,0.0,0.0,255,1,0.0,0.0,255
Who was born first out of Peter Haslop and Barbara Nawratowicz?,Barbara Nawratowicz,comparison,1,0.0,0.0,254,1,0.0,0.0,248,1,0.0,0.0,254,1,0.0,0.0,244
Where was the mother of Adela Of Pfalzel born?,Trier,compositional,0,0.0,0.0,255,1,0.0,0.0,255,0,0.0,0.0,255,0,0.0,0.0,235
"Where was the place of burial of Ælfgar, Earl Of Mercia's mother?",Coventry,compositional,1,0.0,0.0,255,0,0.0,0.0,244,1,0.0,0.0,255,1,0.0,0.0,248
